frame 199:(226.617,76.8671),(206.908,92.1101),(178.493,157.65),(151.508,222.761),(138.35,236.273),(178.424,263.877),(198.508,263.941)
frame 200:(228.338,76.7753),(208.699,89.7988),(179.503,157.039),(152.335,221.742),(138.833,235.19),(178.231,263.655),(198.594,264.022)
frame 201:(229.983,76.4894),(212.911,86.7982),(180.457,156.702),(152.44,221.299),(139.295,234.26),(179.151,264.022),(198.584,264.233)
frame 202:(231.594,76.2513),(214.531,86.4272),(181.58,156.032),(153.47,220.574),(140.067,233.225),(178.738,263.599),(198.585,264.232)
frame 203:(233.321,75.6671),(216.213,86.1046),(182.62,155.27),(154.125,219.794),(140.76,232.407),(178.651,263.826),(198.785,264.425)
frame 204:(235.317,75.655),(217.889,85.8074),(184.221,154.652),(154.848,218.917),(141.562,231.603),(178.713,263.714),(198.825,264.234)
frame 205:(236.689,74.6298),(219.586,85.4094),(185.757,153.821),(155.661,218.229),(142.349,230.418),(176.454,266.89),(198.975,264.445)
frame 206:(238.326,74.3292),(221.307,85.4128),(186.963,153.107),(156.6,217.466),(143.049,229.073),(177.217,267.407),(199.186,264.37)
frame 207:(240.023,74.2415),(224.082,84.7274),(187.758,152.782),(158.042,216.332),(143.923,227.953),(177.393,267.666),(199.392,264.363)
frame 208:(241.905,74.1112),(224.495,84.7435),(189.335,152.027),(158.501,215.689),(141.783,225.805),(176.953,267.453),(199.392,264.362)
frame 209:(243.666,74.1316),(226.985,84.3514),(190.838,151.356),(159.559,214.675),(142.437,223.912),(177.064,267.451),(199.41,264.36)
frame 210:(245.844,73.6901),(228.419,84.3967),(192.469,150.574),(161.309,213.808),(143.319,221.284),(174.486,264.522),(199.609,264.318)
frame 211:(248.347,74.105),(229.637,84.5671),(194.057,149.72),(161.462,213.534),(144.338,219.644),(175.098,264.629),(199.644,264.29)
frame 212:(249.587,73.5624),(231.996,84.1299),(196.165,148.322),(162.42,212.539),(145.421,218.601),(174.889,264.494),(199.601,264.058)
frame 213:(252.294,73.5309),(234.815,83.3499),(197.438,147.502),(163.22,211.543),(146.407,215.607),(175.158,264.258),(199.641,264.036)
frame 214:(254.39,73.4046),(236.561,83.2477),(198.962,147.302),(163.643,210.719),(147.463,213.95),(175.411,264.711),(199.564,263.842)
frame 215:(256.664,73.3794),(240.578,82.5783),(200.775,146.187),(164.336,209.463),(148.273,212.71),(176.255,265.665),(199.641,263.585)
frame 216:(260.481,75.0074),(241.847,82.4524),(201.724,146.792),(164.626,208.417),(151.185,209.459),(177.177,264.962),(199.669,263.348)
frame 217:(262.467,74.5251),(244.498,82.1797),(202.724,146.415),(166.962,206.952),(152.27,208.183),(178.463,263.643),(199.719,262.639)
frame 218:(264.65,74.4875),(246.589,81.9238),(204.331,145.721),(168.075,205.972),(153.359,206.704),(178.743,262.727),(199.932,262.128)
frame 219:(267.451,74.3),(248.763,81.8843),(205.575,145.246),(168.951,204.896),(154.427,205.33),(178.883,262.134),(200.004,261.727)
frame 220:(269.631,74.5995),(251.865,81.3123),(209.036,143.563),(170.489,203.904),(156.361,203.563),(179.274,261.157),(200.5,261.171)
frame 221:(271.65,74.4002),(255.618,81.6177),(210.349,143.164),(172.228,203.302),(157.614,202.4),(180.652,259.059),(200.549,260.717)
frame 222:(274.377,74.2496),(258.158,81.448),(212.437,142.741),(173.418,201.804),(159.178,201.078),(180.697,258.537),(201.06,260.069)
frame 223:(277.218,74.0964),(260.68,81.1943),(215.234,141.439),(175.32,200.604),(161.009,199.44),(181.666,257.372),(201.527,259.275)
frame 224:(279.238,73.7568),(264.239,81.6084),(217.208,140.927),(176.422,199.377),(162.16,197.706),(182.249,256.252),(201.937,258.846)
frame 225:(282.261,73.6291),(266.562,81.2495),(219.344,140.309),(178.077,198.127),(164.121,196.429),(183.041,255.008),(202.622,258.123)
frame 226:(284.524,73.1162),(269.024,80.7581),(221.536,139.859),(179.648,196.985),(165.817,195.232),(185.467,252.011),(203.187,257.544)
frame 227:(287.279,73.0943),(271.555,80.4408),(223.49,139.476),(181.662,195.985),(167.619,193.719),(186.265,250.19),(203.857,256.823)
frame 228:(289.291,72.1628),(274.71,80.2307),(226.338,138.367),(183.405,194.971),(169.005,192.664),(187.263,249.267),(204.656,256.284)
frame 229:(291.419,69.7505),(277.425,79.9476),(228.424,137.53),(185.39,193.98),(171.419,191.33),(188.271,248.166),(205.283,255.573)
frame 230:(294.245,69.4821),(280.18,79.5173),(230.503,137.717),(187.097,193.352),(173.476,190.263),(189.23,248.176),(206.478,254.882)
frame 231:(296.938,69.9404),(282.653,79.1254),(233.065,136.376),(188.732,192.282),(175.29,189.104),(190.255,247.128),(207.388,254.16)
frame 232:(299.768,70.1103),(285.444,78.8436),(235.257,136.696),(191.12,191.398),(177.113,187.593),(191.407,246.208),(208.508,253.389)
frame 233:(302.846,67.5037),(287.884,78.5806),(237.894,135.471),(193.266,190.444),(179.395,186.398),(192.562,245.28),(209.733,252.742)
frame 234:(305.311,67.5018),(290.026,77.6189),(239.461,135.439),(194.754,189.64),(181.346,185.124),(194.076,244.198),(211.17,252.011)
frame 235:(307.931,67.6136),(291.744,76.9203),(241.616,135.275),(197.088,188.654),(183.514,184.139),(195.269,244.094),(212.678,251.456)
frame 236:(310.653,67.6162),(294.247,76.9212),(244.351,134.622),(199.024,187.921),(185.393,183.443),(197.158,242.211),(213.884,250.742)
frame 237:(313.394,67.2934),(296.816,76.6547),(246.546,134.318),(201.318,187.165),(187.591,182.462),(198.831,241.538),(215.222,250.04)
frame 238:(315.831,67.602),(299.545,76.4193),(248.827,134.064),(203.27,186.433),(189.931,181.704),(200.682,240.78),(216.986,249.475)
frame 239:(318.267,67.7494),(302.397,76.1961),(251.374,133.75),(204.282,185.384),(192.307,181.295),(202.72,240.253),(218.77,249.012)
frame 240:(320.746,67.7101),(304.104,75.7137),(253.914,133.312),(207.012,185.252),(194.677,180.843),(205.087,236.735),(220.625,248.476)
frame 241:(323.265,67.4883),(307.355,75.1254),(256.345,133.143),(209.291,184.591),(196.802,180.534),(207.243,236.593),(222.995,248.222)
frame 242:(325.761,67.2391),(310.085,75.116),(258.541,132.749),(211.502,184.1),(199.468,180.156),(209.364,235.713),(225.46,247.993)
frame 243:(328.617,66.0616),(312.11,74.7257),(260.709,132.323),(213.986,183.794),(201.651,180.159),(211.656,235.51),(227.674,247.747)
frame 244:(330.824,66.5183),(314.617,74.5011),(263.319,131.992),(216.45,183.697),(204.241,180.146),(214.053,235.156),(230.395,247.443)
frame 245:(333.484,66.1777),(316.649,74.5823),(265.706,132.321),(218.437,183.434),(206.649,180.135),(216.784,234.915),(233.129,247.424)
frame 246:(335.987,65.9488),(320.306,74.298),(266.894,132.047),(222.167,183.703),(208.676,180.571),(219.188,234.682),(235.842,247.378)
frame 247:(338.499,65.7131),(322.884,74.0766),(270.341,132.022),(224.168,183.698),(211.255,180.567),(220.63,232.696),(238.975,247.338)
frame 248:(340.872,65.2349),(324.868,74.0155),(272.089,131.871),(227.314,183.974),(213.588,181.349),(223.513,232.42),(241.706,247.126)
frame 249:(343.356,65.234),(327.825,74.0631),(275.598,131.958),(229.334,184.249),(215.824,181.856),(224.581,232.513),(244.903,247.332)
frame 250:(345.729,65.08),(329.97,74.0112),(277.605,131.852),(231.361,184.482),(218.526,182.763),(227.573,232.776),(248.182,247.236)
frame 251:(348.201,64.8206),(332.967,73.7544),(279.945,132.459),(234.361,185.011),(221.459,183.48),(230.656,233.284),(251.44,247.742)
frame 252:(352.183,67.515),(334.665,73.4809),(283.074,132.474),(237.064,185.539),(223.96,184.45),(233.987,233.679),(254.987,247.869)
frame 253:(353.772,66.5737),(337.37,73.5415),(285.529,132.912),(237.964,185.399),(226.778,185.435),(236.44,234.655),(258.204,248.317)
frame 254:(356.592,67.1828),(339.48,73.5091),(287.863,133.14),(240.521,185.338),(229.198,186.339),(241.04,235.192),(261.74,248.578)
frame 255:(358.806,66.5364),(342.494,73.518),(291.051,133.014),(243.254,186.116),(231.793,187.32),(245.248,235.772),(265.233,249.082)
frame 256:(361.732,67.2509),(344.475,73.2728),(292.749,133.631),(246.027,186.74),(234.704,188.563),(248.694,236.503),(268.988,249.555)
frame 257:(363.404,66.3629),(346.662,73.7359),(295.474,134.43),(249.047,187.763),(237.456,189.804),(252.493,237.315),(272.7,250.312)
frame 258:(366.888,66.9704),(349.008,73.5028),(298.214,134.579),(251.698,188.716),(240.482,191.132),(256.188,238.464),(276.432,250.835)
frame 259:(368.595,66.3407),(351.263,73.6327),(300.392,135.43),(256.441,191.734),(243.429,192.671),(260.024,239.306),(280.706,251.42)
frame 260:(370.362,66.142),(353.471,73.6352),(304.272,135.707),(259.21,192.965),(245.898,194.135),(264.098,240.106),(284.522,251.686)
frame 261:(373.43,66.1919),(355.653,73.6381),(306.972,136.511),(262.41,194.302),(248.932,195.323),(267.946,241.096),(288.56,252.56)
frame 262:(376.395,66.5512),(358.257,73.6514),(309.627,137.256),(265.694,195.597),(252.055,197.117),(272.543,242.307),(292.867,253.267)
frame 263:(378.81,66.6647),(360.456,74.2521),(311.176,138.127),(268.238,196.954),(255.201,199.128),(276.752,243.092),(297.14,254.013)
frame 264:(379.404,65.2038),(362.609,74.2525),(313.086,139.228),(271.3,198.356),(258.514,201.032),(281.331,244.314),(301.531,254.798)
frame 265:(381.764,65.012),(365.745,74.2513),(315.723,139.913),(274.461,199.763),(261.664,202.404),(285.66,245.312),(305.812,255.513)
frame 266:(383.888,65.1541),(368.441,74.3696),(319.346,140.817),(277.751,201.336),(264.877,204.198),(290.601,246.584),(310.069,256.478)
frame 267:(386.272,65.295),(369.668,74.7283),(321.64,141.937),(280.871,202.48),(268.235,206.213),(294.704,247.873),(314.521,257.248)
frame 268:(388.275,65.2814),(372.297,74.7137),(324.512,142.761),(284.614,204.389),(271.809,208.103),(299.63,249.172),(318.851,254.706)
frame 269:(390.475,65.4941),(375.391,75.103),(327.404,143.646),(287.743,205.69),(275.308,210.213),(303.8,250.557),(323.427,255.635)
frame 270:(392.382,65.4168),(376.59,75.4815),(330.17,144.654),(291.399,207.61),(278.785,211.767),(308.456,251.572),(328.449,256.392)
frame 271:(394.382,65.4165),(378.888,75.8342),(331.864,145.513),(294.92,209.071),(282.484,213.996),(312.342,252.783),(332.756,257.202)
frame 272:(396.387,65.4159),(380.59,76.1677),(336.077,147.011),(298.496,211.087),(286.36,216.314),(316.408,254.14),(337.705,258.266)
frame 273:(398.797,66.0949),(384.421,76.7185),(338.657,147.968),(302.358,212.821),(290.308,218.117),(320.953,255.37),(342.223,259.203)
frame 274:(400.742,66.0342),(386.212,77.031),(342.076,149.307),(305.677,214.28),(293.995,220.205),(325.763,256.357),(346.828,259.89)
frame 275:(402.728,66.0185),(389.377,78.3599),(345.328,150.302),(309.637,216.255),(297.772,222.276),(330.85,257.901),(351.429,260.521)
frame 276:(403.797,65.4448),(391.337,78.7061),(348.724,151.383),(314.012,217.923),(301.981,224.866),(337.201,258.751),(356.868,261.504)
frame 277:(406.707,66.6312),(393.739,79.1861),(353.069,151.713),(317.491,219.541),(306.793,227.093),(342.484,260.141),(361.841,262.514)
frame 278:(407.728,65.3436),(395.695,79.694),(355.677,153.285),(321.549,221.568),(310.461,229.295),(348.707,261.518),(366.919,263.093)
frame 279:(409.467,65.5191),(398.22,80.3443),(356.49,155.065),(325.535,223.38),(314.807,231.34),(353.994,262.728),(373.949,262.479)
frame 280:(411.109,66.0611),(400.505,80.9303),(358.646,155.89),(329.815,225.52),(317.386,232.527),(358.858,264.18),(378.719,263.654)
frame 281:(412.868,65.4634),(401.377,80.5767),(361.724,156.876),(333.822,226.85),(322.474,235.091),(364.39,265.403),(382.531,265.463)
frame 282:(415.589,67.2124),(403.339,81.0043),(363.852,157.774),(338.01,228.689),(326.575,237.045),(369.721,266.573),(387.649,266.134)
frame 283:(417.602,67.7272),(405.217,81.3757),(366.441,158.9),(341.686,230.59),(330.184,239.112),(375.191,267.299),(392.978,266.895)
frame 284:(417.769,65.7733),(407.312,81.9637),(370.412,160.443),(343.737,229.747),(332.589,241.29),(380.325,268.685),(398.07,267.765)
frame 285:(419.837,67.4362),(410.521,83.7032),(373.314,161.661),(348.169,232.493),(337.551,243.387),(385.859,269.455),(403.639,268.426)
frame 286:(421.714,67.8505),(411.239,82.9705),(376.894,163.172),(351.656,233.381),(341.555,244.97),(391.576,270.758),(408.403,268.864)
frame 287:(423.369,68.1422),(413.436,83.2975),(380.255,164.173),(356.649,235.766),(346.611,246.876),(397.684,272.251),(414.041,269.577)
frame 288:(424.647,67.7795),(415.024,83.932),(382.889,164.859),(361.193,237.758),(350.64,248.544),(403.392,273.184),(419.314,270.065)
frame 289:(426.193,68.0864),(416.971,83.9114),(386.251,165.895),(365.609,239.254),(355.364,250.543),(408.826,274.146),(424.681,270.741)
frame 290:(427.675,68.3467),(418.84,84.4803),(389.12,167.058),(370.472,240.716),(359.492,252.127),(414.345,274.876),(429.994,271.116)
frame 291:(428.997,68.2424),(420.538,84.9841),(391.905,167.674),(375.102,242.17),(364.573,253.78),(419.097,275.49),(435.31,271.488)
frame 292:(430.599,69.2936),(422.41,85.4997),(395.241,168.703),(377.419,241.126),(370.876,255.156),(425.06,276.373),(440.865,272.074)
frame 293:(432.69,70.0782),(423.974,85.9171),(398.248,169.691),(381.778,241.453),(375.984,256.941),(430.403,276.732),(446.334,272.116)
frame 294:(433.641,70.0143),(425.884,86.256),(401.072,170.616),(386.286,242.692),(380.402,258.41),(435.992,277.549),(450.779,272.793)
frame 295:(434.995,70.3978),(427.516,86.9734),(404.285,171.32),(390.475,243.919),(386.65,260.09),(441.605,278.159),(456.795,272.551)
frame 296:(436.637,71.1086),(428.524,87.0483),(407.736,172.354),(395.852,244.734),(390.816,261.18),(446.903,278.682),(461.847,273.024)
frame 297:(437.656,71.1385),(429.71,87.8109),(410.582,173.181),(402.697,243.06),(395.758,262.457),(452.612,279.168),(467.961,273.304)
frame 298:(438.743,71.2203),(430.533,88.0948),(413.394,173.397),(407.313,243.801),(399.39,263.67),(458.759,280.087),(473.104,273.47)
frame 299:(439.711,71.4534),(434.165,88.829),(416.867,174.33),(411.645,244.829),(403.802,264.487),(464.218,280.121),(477.951,273.214)
frame 300:(440.944,71.8612),(434.054,88.9618),(419.74,174.745),(416.433,246.064),(406.835,266.396),(469.775,280.466),(483.2,272.645)
frame 301:(441.985,71.9276),(436.021,89.4596),(422.951,175.846),(420.641,247.288),(411.827,267.382),(472.438,279.53),(488.376,272.721)
frame 302:(442.974,72.1661),(437.326,89.7143),(426.031,176.27),(425.648,247.429),(416.596,268.16),(477.545,279.521),(493.432,272.725)
frame 303:(443.969,72.4331),(438.765,90.012),(428.814,176.491),(432.363,247.975),(421.983,268.758),(483.312,279.564),(498.534,272.371)
frame 304:(445.448,73.1589),(440.425,90.4952),(431.774,177.112),(437.349,248.656),(427.595,269.322),(488.507,279.574),(503.581,272.467)
frame 305:(447.422,74.0263),(441.939,91.2568),(435.574,178.103),(441.247,248.923),(431.903,269.775),(493.625,279.315),(507.821,271.586)
frame 306:(446.73,72.8648),(443.299,91.0146),(438.584,178.454),(446.904,249.601),(436.291,270.757),(498.119,279.079),(511.263,272.764)
frame 307:(448.592,74.1772),(441.79,92.5661),(441.743,179.346),(451.819,250.006),(441.078,271.252),(501.589,279.135),(516.96,272.233)
frame 308:(449.462,74.2936),(443.798,92.474),(444.724,179.539),(456.126,250.211),(445.573,271.493),(506.717,278.697),(521.544,271.435)
frame 309:(451.5,75.3599),(444.429,93.4928),(446.947,179.438),(459.55,250.565),(450.759,272.38),(512.904,278.202),(526.489,270.51)
frame 310:(452.344,75.523),(445.036,94.1015),(449.654,179.619),(463.451,251.051),(455.446,272.243),(518.37,277.898),(531.204,269.785)
frame 311:(453.19,76.0938),(449.389,92.7992),(452.73,179.941),(466.874,251.06),(459.612,272.653),(523.119,277.369),(535.905,268.884)
frame 312:(454.146,76.3041),(450.213,93.1322),(455.558,180.174),(471.348,251.044),(464.206,272.888),(526.003,277.516),(538.862,267.79)
frame 313:(454.944,76.4517),(450.629,93.7964),(457.937,180.331),(475.261,251.051),(468.606,273.206),(530.797,276.675),(543.302,267.072)
frame 314:(455.996,76.6778),(451.649,94.0737),(460.911,180.297),(479.259,251.051),(472.863,273.173),(535.519,276.271),(547.172,266.643)
frame 315:(457.154,77.3147),(453.355,94.3699),(463.833,180.691),(483.565,251.06),(476.583,273.661),(541.683,275.148),(551.454,265.905)
frame 316:(458.275,77.3469),(453.309,95.8958),(466.474,181.057),(487.309,251.074),(480.425,273.574),(544.44,274.806),(555.387,265.154)
frame 317:(459.292,77.7924),(455.35,95.3596),(469.249,181.022),(491.676,250.742),(484.443,273.57),(549.442,273.542),(556.247,263.086)
frame 318:(460.888,78.5444),(457.101,95.2907),(471.419,181.161),(493.431,250.941),(488.244,273.567),(552.511,273.53),(560.36,262.441)
frame 319:(462.006,78.5564),(458.491,95.3867),(473.684,181.054),(499.35,250.884),(491.62,273.644),(556.407,273.023),(564.284,260.7)
frame 320:(462.621,78.686),(459.752,95.5747),(475.689,181.142),(502.652,250.874),(494.946,273.733),(560.371,272.21),(567.662,259.689)
frame 321:(462.662,77.5417),(461.635,95.7447),(477.989,180.998),(505.888,250.708),(498.193,273.752),(562.674,272.265),(570.879,259.332)
frame 322:(466.2,79.1036),(464.344,95.6348),(479.064,179.413),(509.299,250.643),(501.015,273.874),(566.046,271.516),(573.492,259.13)
frame 323:(467.793,79.2692),(466.453,95.8181),(480.581,179.109),(510.287,250.593),(503.55,273.842),(568.302,271.455),(575.952,258.549)
frame 324:(469.4,79.5073),(468.326,95.7449),(482.02,177.614),(510.518,250.741),(505.522,274.176),(570.82,271.485),(577.901,258.945)
frame 325:(471.4,79.5073),(470.331,95.7929),(483.982,178.468),(512.798,250.738),(507.296,274.167),(573.214,271.447),(579.956,259.565)
frame 326:(472.832,79.5649),(472.175,96.067),(486.472,176.466),(513.774,251.302),(508.595,274.598),(575.385,271.938),(582.131,260.325)
frame 327:(474.9,79.5653),(473.871,96.3095),(488.611,176.723),(515.399,251.277),(509.788,274.895),(577.056,272.305),(583.344,261.292)
frame 328:(476.947,79.7055),(475.874,96.3106),(489.551,177.257),(517.198,251.463),(510.598,275.112),(578.135,272.742),(585.246,261.828)
frame 329:(479.534,79.9345),(477.811,96.5336),(490.969,177.661),(518.67,251.86),(511.551,275.4),(579.302,273.493),(586.53,262.659)
frame 330:(481.316,79.9343),(479.647,96.5642),(492.928,176.87),(519.814,252.132),(511.945,275.559),(580.85,274.348),(587.715,263.798)
frame 331:(482.767,80.1704),(478.71,97.7174),(493.774,177.248),(520.73,252.404),(512.77,275.688),(581.436,275.114),(589.061,264.848)
frame 332:(484.489,80.1993),(479.572,98.6833),(495.418,177.252),(521.71,252.917),(513.265,275.907),(582.199,276.212),(589.732,265.987)
frame 333:(485.877,80.3605),(482.457,97.7123),(496.663,177.443),(521.874,253.433),(513.712,276.244),(582.348,277.021),(591.26,265.979)
frame 334:(487.449,81.2176),(483.981,97.9713),(497.594,177.539),(522.669,254.069),(513.967,276.514),(583.332,277.933),(591.695,267.486)
frame 335:(489.746,81.2847),(485.219,97.9846),(498.45,178.24),(523.201,254.079),(514.18,276.768),(583.503,278.853),(592.159,269.051)
frame 336:(490.497,81.1152),(486.115,98.7411),(499.394,178.649),(523.563,254.623),(515.56,276.456),(584.241,279.805),(593.002,269.484)
frame 337:(491.821,81.596),(487.716,98.9641),(500.482,178.799),(523.839,254.907),(515.694,276.612),(584.209,280.545),(593.768,269.988)
frame 338:(494.248,81.8789),(488.384,99.4439),(501.522,178.84),(524.071,255.283),(515.676,276.847),(584.385,281.318),(594.536,270.778)
frame 339:(495.629,82.1386),(489.615,99.7188),(501.722,179.809),(524.27,255.69),(515.678,277.489),(584.516,282.258),(594.466,271.939)
frame 340:(496.735,82.4033),(491.677,99.5783),(502.514,179.814),(527.41,256.976),(515.567,277.865),(584.488,282.942),(594.427,272.897)
frame 341:(497.902,82.8837),(493,99.7868),(503.445,179.811),(527.546,257.402),(515.53,277.99),(584.47,283.951),(593.947,274.116)
frame 342:(498.836,82.9973),(491.828,101.641),(502.856,181.693),(527.569,257.862),(515.69,278.311),(584.627,285.149),(593.924,275.093)
frame 343:(499.815,83.5086),(493.026,101.382),(504.657,180.605),(528.082,258.763),(515.283,278.584),(584.634,285.83),(594.336,275.656)
frame 344:(501.042,83.7283),(494.881,101.396),(504.423,181.887),(528.642,259.621),(514.948,279.424),(584.588,287.078),(593.51,277.081)
frame 345:(502.219,84.2863),(496.561,101.297),(505.598,181.41),(528.334,259.786),(515.331,279.376),(584.417,287.66),(594.552,276.692)
frame 346:(503.025,84.3844),(496.217,102.298),(505.281,182.78),(528.654,260.402),(514.887,279.712),(586.192,288.652),(593.947,278.72)
frame 347:(504.288,84.929),(497.271,102.706),(505.957,182.767),(529.014,260.799),(514.837,280.024),(587.168,289.046),(593.761,279.697)
frame 348:(504.834,85.4163),(498.114,102.915),(506.873,182.848),(529.205,260.906),(514.843,280.017),(587.429,289.567),(593.656,280.675)
frame 349:(505.788,85.4226),(498.917,103.327),(506.881,183.815),(529.519,260.638),(514.956,280.157),(587.519,289.798),(594.61,280.908)
frame 350:(506.826,85.4421),(499.634,103.545),(507.805,183.638),(530.695,261.026),(515.832,280.022),(587.27,290.03),(595.39,281.296)
frame 351:(507.29,85.5065),(500.511,103.649),(508.594,183.877),(531.619,261.435),(516.352,279.588),(586.566,289.849),(595.979,282.053)
frame 352:(509.135,86.0814),(501.164,104.472),(509.948,183.807),(532.374,261.7),(516.837,279.521),(587.194,290.065),(596.839,282.298)
frame 353:(510.105,86.1102),(502.057,104.305),(510.917,183.624),(532.456,260.998),(516.832,279.519),(587.454,290.1),(597.064,282.688)
frame 354:(511.021,86.0948),(503.323,104.304),(511.816,183.674),(532.608,260.855),(516.655,279.639),(587.469,290.094),(597.71,282.836)
frame 355:(512.564,86.0021),(504.347,104.072),(512.913,183.809),(533.04,260.895),(516.873,279.668),(587.779,290.133),(597.71,282.836)
frame 356:(513.622,85.7509),(505.347,104.061),(513.986,183.331),(533.04,260.895),(516.873,279.668),(587.773,290.136),(597.767,282.892)
frame 357:(515.026,85.5105),(506.617,103.818),(515.423,182.975),(533.041,260.896),(516.873,279.668),(587.504,290.114),(597.707,282.718)
frame 358:(516.234,85.2836),(507.462,104.432),(515.712,183.118),(533.237,260.995),(516.514,280.052),(587.61,290.085),(597.562,282.744)
frame 359:(517.361,85.2734),(508.34,104.421),(516.693,182.905),(533.237,260.994),(516.658,279.824),(587.605,290.08),(597.367,282.717)
frame 360:(518.29,84.79),(510.891,102.404),(517.42,182.974),(533.237,260.995),(516.663,279.821),(587.604,290.08),(597.559,282.755)
frame 361:(519.228,84.5756),(512.826,101.456),(517.583,182.752),(533.237,260.994),(516.516,279.715),(587.605,290.079),(597.565,282.74)
frame 362:(520.345,84.2967),(512.791,101.676),(517.883,182.969),(533.237,260.994),(516.51,279.719),(587.352,290.079),(597.191,282.99)
frame 363:(522.052,83.6912),(514.362,101.039),(518.177,182.839),(533.473,261.209),(516.565,279.996),(587.352,290.079),(597.191,282.99)
frame 364:(523.146,83.6459),(515.22,100.901),(517.751,183.572),(533.413,261.413),(517.771,279.433),(587.506,290.106),(597.191,282.991)
frame 365:(523.471,83.6809),(515.709,100.922),(517.924,183.664),(533.413,261.412),(517.771,279.433),(587.506,290.106),(597.191,282.99)
frame 366:(525.093,83.3924),(514.416,101.712),(517.346,184.543),(533.184,261.478),(516.468,280.398),(587.045,289.674),(597.356,283.149)
frame 367:(525.581,83.2302),(514.686,101.658),(517.306,184.628),(533.184,261.478),(516.467,280.398),(587.045,289.674),(596.998,283.247)
frame 368:(526.304,83.2529),(516.379,100.779),(517.298,184.645),(533.251,261.941),(516.468,280.607),(586.804,289.692),(596.998,283.247)
frame 369:(527.037,83.2525),(515.682,101.673),(517.427,184.375),(533.252,261.942),(516.468,280.607),(586.804,289.692),(596.998,283.247)
frame 370:(527.615,83.291),(517.312,100.731),(517.375,184.481),(533.252,261.942),(516.469,280.607),(587.026,289.673),(596.998,283.247)
frame 371:(527.239,83.1981),(517.497,100.679),(517.372,184.488),(533.367,264.13),(516.469,280.607),(586.772,289.691),(596.998,283.247)
frame 372:(527.628,83.219),(517.825,100.8),(517.354,185.106),(533.367,264.13),(516.222,280.626),(586.772,289.69),(596.998,283.247)
frame 373:(530.213,82.3478),(518.52,100.658),(517.648,184.86),(533.367,264.13),(515.785,280.808),(586.753,289.598),(596.998,283.247)
frame 374:(529.599,82.9364),(518.601,100.762),(517.846,187.203),(533.345,264.277),(515.785,280.808),(586.752,289.595),(596.998,283.247)
frame 375:(530.334,82.6623),(519.297,100.629),(518.906,187.892),(533.33,264.431),(515.785,280.808),(586.752,289.595),(596.998,283.247)
frame 376:(530.114,82.8145),(520.384,100.551),(518.922,187.172),(533.339,264.219),(515.785,280.808),(586.74,289.328),(596.998,283.247)
frame 377:(531.129,82.5068),(520.645,100.73),(519.719,187.617),(533.339,264.219),(516.207,280.69),(586.74,289.328),(596.998,283.247)
frame 378:(531.055,82.7125),(520.945,100.85),(519.803,187.396),(533.521,265.031),(516.207,280.689),(586.74,289.328),(596.998,283.247)
frame 379:(529.714,80.7986),(521.798,100.733),(520.203,187.634),(533.318,264.429),(516.058,280.821),(586.702,289.518),(596.999,282.669)
frame 380:(530.485,81.4301),(522.356,100.704),(520.405,187.574),(533.339,264.219),(515.989,280.888),(586.702,289.518),(596.999,282.669)
frame 381:(531.678,81.5542),(522.819,100.689),(520.711,187.455),(533.318,264.429),(515.989,280.888),(586.702,289.518),(596.999,282.669)
frame 382:(534.112,82.9479),(524.771,99.7174),(521.576,188.166),(533.318,264.428),(515.988,280.889),(586.702,289.518),(596.999,282.669)
frame 383:(535.022,83.0496),(525.231,99.9462),(521.672,188.209),(533.318,264.428),(515.989,280.888),(586.702,289.518),(596.999,282.669)
frame 384:(533.12,81.3804),(525.371,100.251),(521.716,187.463),(533.315,264.143),(515.989,280.889),(586.702,289.518),(596.999,282.669)
frame 385:(533.943,81.2866),(526.099,100.632),(522.484,188.28),(533.278,264.422),(515.986,280.888),(586.702,289.519),(596.989,282.661)
frame 386:(534.864,81.2171),(527.744,99.8072),(522.398,188.402),(533.519,264.377),(515.986,280.888),(586.702,289.519),(596.989,282.661)
frame 387:(535.419,81.2553),(528.586,99.7825),(522.64,188.054),(533.519,264.377),(515.986,280.889),(586.7,289.519),(597.016,282.63)
frame 388:(536.793,81.6266),(528.498,100.401),(523.397,188.623),(533.53,264.638),(515.986,280.889),(586.698,289.52),(596.935,282.924)
frame 389:(537.24,81.5243),(528.697,100.685),(523.643,188.645),(533.776,264.326),(516.415,280.542),(586.697,289.52),(596.935,282.925)
frame 390:(537.821,81.5849),(531.033,99.8929),(523.859,188.858),(533.776,264.326),(516.415,280.541),(586.697,289.52),(597.255,282.86)
frame 391:(538.205,81.454),(531.801,99.8823),(523.873,188.885),(533.647,264.546),(516.415,280.541),(587.469,289.741),(597.255,282.86)
frame 392:(538.717,81.4468),(532.407,99.9899),(524.438,188.386),(533.636,264.58),(516.415,280.541),(587.469,289.741),(597.255,282.86)
frame 393:(540.108,81.6351),(533.258,99.9042),(524.745,188.502),(533.636,264.58),(516.415,280.541),(587.459,289.734),(597.255,282.86)
frame 394:(540.495,81.568),(534.767,99.7715),(525.453,189.226),(533.511,265.2),(515.964,280.678),(587.79,290.057),(597.185,282.633)
frame 395:(541.531,81.6458),(535.149,99.7668),(525.853,188.919),(534.116,264.938),(516.566,280.422),(587.79,290.057),(597.185,282.633)
frame 396:(541.916,81.3841),(534.882,100.201),(526.445,189.15),(534.116,264.937),(516.366,280.323),(587.939,290.271),(597.42,282.785)
